Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
dummy-product-name-3,Product title food 2,"<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful. Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure</p>
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus.</p>
[short_description]
<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness.</p>
[/short_description] [product_description]
<p>I must explain to you how all this mistaken idea of denouncing pleasure and praising pain was born and I will give you a complete account of the system, and expound the actual teachings of the great explorer of the truth, the master-builder of human happiness. No one rejects, dislikes, or avoids pleasure itself, because it is pleasure, but because those who do not know how to pursue pleasure rationally encounter consequences that are extremely painful. Nor again is there anyone who loves or pursues or desires to obtain pain of itself, because it is pain, but because occasionally circumstances occur in which toil and pain can procure him some great pleasure. To take a trivial example, which of us ever undertakes laborious physical exercise, except to obtain some advantage from it? But who has any right to find fault with a man who chooses to enjoy a pleasure that has no annoying consequences, or one who avoids a pain that produces no resultant pleasure</p>
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus.</p>
[/product_description] [affiliate_link]https://affiliate-program.amazon.com/[/affiliate_link]",Sunami,Food,"Armani, juice",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,29.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p2_3a9095e7-d75c-449b-b394-c6fee9bfa241.jpg?v=1594331254,1,,false,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p3_acae6d68-dc2e-4aa0-ba01-76237ed81fc5.jpg?v=1594331254,2,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p4_47cf7a04-39a2-4af5-98a4-e20c26b33cf2.jpg?v=1594331254,3,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p5_de71aef2-263a-48ba-8ebe-61791debe78a.jpg?v=1594331254,4,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-3,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p6.jpg?v=1594331254,5,,,,,,,,,,,,,,,,,,,,,
demo-product-title-2,Product title food 7,"<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
<p>Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
[short_description]
<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will</p>
[/short_description] [product_description]
<p>On the other hand, we denounce with righteous indignation and dislike men who are so beguiled and demoralized by the charms of pleasure of the moment, so blinded by desire, that they cannot foresee the pain and trouble that are bound to ensue; and equal blame belongs to those who fail in their duty through weakness of will, which is the same as saying through shrinking from toil and pain. These cases are perfectly simple and easy to distinguish. In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
<p>Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
[/product_description]",Armani,food,"Armani, juice",true,Title,Default Title,,,,,101,0.0,shopify,10,deny,manual,50.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p8_4e66b018-4e25-4b57-a19a-8a9d8b4457ab.jpg?v=1594331486,1,,false,,,,,,,,,,,,,,,,,kg,,
demo-product-title-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p9_c09141ae-410e-409e-8846-0b3332a9c4e3.jpg?v=1594331486,2,,,,,,,,,,,,,,,,,,,,,
demo-product-title-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p10_41d76785-8c95-4784-a4a2-b18d310783c8.jpg?v=1594331486,3,,,,,,,,,,,,,,,,,,,,,
demo-product-title-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p11.jpg?v=1594331486,4,,,,,,,,,,,,,,,,,,,,,
demo-product-title-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p12.jpg?v=1594331486,5,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-2,Product title food 3,"<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
<p>In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
[short_description]
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga.</p>
[/short_description] [product_description]
<p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga. Et harum quidem rerum facilis est et expedita distinctio. Nam libero tempore, cum soluta nobis est eligendi optio cumque nihil impedit quo minus id quod maxime placeat facere possimus, omnis voluptas assumenda est, omnis dolor repellendus. Temporibus autem quibusdam et aut officiis debitis aut rerum necessitatibus saepe eveniet ut et voluptates repudiandae sint et molestiae non recusandae. Itaque earum rerum hic tenetur a sapiente delectus, ut aut reiciendis voluptatibus maiores alias consequatur aut perferendis doloribus asperiores repellat.</p>
<p>In a free hour, when our power of choice is untrammelled and when nothing prevents our being able to do what we like best, every pleasure is to be welcomed and every pain avoided. But in certain circumstances and owing to the claims of duty or the obligations of business it will frequently occur that pleasures have to be repudiated and annoyances accepted. The wise man therefore always holds in these matters to this principle of selection: he rejects pleasures to secure other greater pleasures, or else he endures pains to avoid worse pains.</p>
[/product_description]",Armani,food,"Armani, juice",true,Title,Default Title,,,,,501,0.0,shopify,0,deny,manual,19.00,29.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p3_c71eed6c-e18f-4a3e-873a-094d280396ab.jpg?v=1594331311,1,,false,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p4_91ee32c8-ca84-4c5b-af93-ffc5fd72dda1.jpg?v=1594331311,2,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p5_b779f941-4e40-4af4-b027-3436716a4ff7.jpg?v=1594331312,3,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p6_b183c110-f795-4302-8b27-ed088131c782.jpg?v=1594331312,4,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p7.jpg?v=1594331312,5,,,,,,,,,,,,,,,,,,,,,
dummy-product-name-1,Product title food 4,"<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like).</p>
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text.</p>
[new_products]300[/new_products] [short_description]
<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English.</p>
[/short_description] [product_description]
<p>It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like).</p>
<p>There are many variations of passages of Lorem Ipsum available, but the majority have suffered alteration in some form, by injected humour, or randomised words which don't look even slightly believable. If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text.</p>
[/product_description]",Armani,food,"gold, gray, l, m, magenta, maroon, navy, xl, xxl",true,Size,m,Color,gold,,,1110,0.0,shopify,12,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p5_7c8aebdb-578b-4115-b72e-d4dc07728e51.jpg?v=1594331365,1,,false,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,m,,gray,,,1111,0.0,shopify,6,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p6_4e68afa9-4536-4942-bfc2-9e41343707fb.jpg?v=1594331365,2,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,m,,magenta,,,1112,0.0,shopify,8,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p7_7b1eca4e-a630-4306-959d-987722c034e0.jpg?v=1594331365,3,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,m,,maroon,,,1113,0.0,shopify,3,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p8.jpg?v=1594331365,4,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,m,,navy,,,1114,0.0,shopify,10,deny,manual,80.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p9.jpg?v=1594331365,5,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,l,,gold,,,1115,0.0,shopify,12,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,l,,gray,,,1116,0.0,shopify,15,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,l,,magenta,,,1117,0.0,shopify,14,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,l,,maroon,,,1118,0.0,shopify,10,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,l,,navy,,,1119,0.0,shopify,10,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,xl,,gold,,,1120,0.0,shopify,10,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,xl,,gray,,,1121,0.0,shopify,15,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,xl,,magenta,,,1122,0.0,shopify,11,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,xl,,maroon,,,1123,0.0,shopify,13,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,xl,,navy,,,1124,0.0,shopify,14,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,xxl,,gold,,,1125,0.0,shopify,9,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,xxl,,gray,,,1126,0.0,shopify,7,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,xxl,,magenta,,,1127,0.0,shopify,8,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,xxl,,maroon,,,1128,0.0,shopify,5,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name-1,,,,,,,,xxl,,navy,,,1129,0.0,shopify,6,deny,manual,80.00,,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-text-for-title,Product title food 9,"<p>As opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like. It is a long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters</p>
<p>If you are going to use a passage of Lorem Ipsum, you need to be sure there isn't anything embarrassing hidden in the middle of text. All the Lorem Ipsum generators on the Internet tend to repeat predefined chunks as necessary, making this the first true generator on the Internet. It uses a dictionary of over 200 Latin words, combined with a handful of model sentence structures, to generate Lorem Ipsum which looks reasonable. The generated Lorem Ipsum is therefore always free from repetition, injected humour, or non-characteristic words etc</p>
[product_video]2df62ekI9UY[/product_video]",Armani,food,"black, juice, navy, pink, purple, violet",true,Color,navy,,,,,9911,0.0,shopify,1,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p1_3b3fa787-7e1f-4df2-9698-460a3becf163.jpg?v=1594331548,1,,false,,,,,,,,,,,,,,,,,kg,,
dummy-text-for-title,,,,,,,,purple,,,,,9912,0.0,shopify,2,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p3_8118968d-d3fa-40d8-a7f9-714bfb289f34.jpg?v=1594331548,2,,,,,,,,,,,,,,,,,,,kg,,
dummy-text-for-title,,,,,,,,violet,,,,,9913,0.0,shopify,3,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p9_db657f61-3698-4e77-9aaa-9c17b7096496.jpg?v=1594331548,3,,,,,,,,,,,,,,,,,,,kg,,
dummy-text-for-title,,,,,,,,black,,,,,9914,0.0,shopify,4,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p11_2450484e-2882-4699-b783-60942badb15e.jpg?v=1594331548,4,,,,,,,,,,,,,,,,,,,kg,,
dummy-text-for-title,,,,,,,,pink,,,,,9915,0.0,shopify,5,deny,manual,39.00,,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p12_044351e7-2b42-4e78-9ff4-1048cc0696e9.jpg?v=1594331549,5,,,,,,,,,,,,,,,,,,,kg,,
demo-product-title,Product title food 8,"<p>A long established fact that a reader will be distracted by the readable content of a page when looking at its layout. The point of using Lorem Ipsum is that it has a more-or-less normal distribution of letters, as opposed to using 'Content here, content here', making it look like readable English. Many desktop publishing packages and web page editors now use Lorem Ipsum as their default model text, and a search for 'lorem ipsum' will uncover many web sites still in their infancy. Various versions have evolved over the years, sometimes by accident, sometimes on purpose (injected humour and the like.</p>
<p>Lorem Ipsum has been the industry's standard dummy text ever since the 1500s, when an unknown printer took a galley of type and scrambled it to make a type specimen book. It has survived not only five centuries, but also the leap into electronic typesetting, remaining essentially unchanged. It was popularised in the 1960s with the release of Letraset sheets containing Lorem Ipsum passages, and more recently with desktop publishing software like Aldus PageMaker including versions of Lorem Ipsum.</p>
<p> </p>",Armani,food,"gold, gray, juice, magenta, maroon, white",true,Color,white,,,,,1510,0.0,,1,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p4_3f505363-2a8b-49da-b174-ffe7f49395c9.jpg?v=1594331507,1,,false,,,,,,,,,,,,,,,,,kg,,
demo-product-title,,,,,,,,gold,,,,,1511,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p9_49251a8b-fc91-4f8f-be4c-900933610ffb.jpg?v=1594331507,2,,,,,,,,,,,,,,,,,,,kg,,
demo-product-title,,,,,,,,gray,,,,,1512,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p10_680c371b-b8c9-4f41-bf60-f834b4ac0a96.jpg?v=1594331507,3,,,,,,,,,,,,,,,,,,,kg,,
demo-product-title,,,,,,,,magenta,,,,,1513,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p11_6f725b91-2c5d-4440-b9cb-8e108d9ac6d7.jpg?v=1594331507,4,,,,,,,,,,,,,,,,,,,kg,,
demo-product-title,,,,,,,,maroon,,,,,1514,0.0,,0,deny,manual,19.00,21.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p12_fde41c83-26fb-45a7-89ba-018fdd2cf0ff.jpg?v=1594331507,5,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,Product title food 5,"<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[new_products]300[/new_products] [short_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia,</p>
[/short_description] [product_description]
<p>Contrary to popular belief, Lorem Ipsum is not simply random text. It has roots in a piece of classical Latin literature from 45 BC, making it over 2000 years old. Richard McClintock, a Latin professor at Hampden-Sydney College in Virginia, looked up one of the more obscure Latin words, consectetur, from a Lorem Ipsum passage, and going through the cites of the word in classical literature, discovered the undoubtable source. Lorem Ipsum comes from sections 1.10.32 and 1.10.33 of ""de Finibus Bonorum et Malorum"" (The Extremes of Good and Evil) by Cicero, written in 45 BC. This book is a treatise on the theory of ethics, very popular during the Renaissance. The first line of Lorem Ipsum, ""Lorem ipsum dolor sit amet.."", comes from a line in section 1.10.32.</p>
<p>The standard chunk of Lorem Ipsum used since the 1500s is reproduced below for those interested. Sections 1.10.32 and 1.10.33 from ""de Finibus Bonorum et Malorum"" by Cicero are also reproduced in their exact original form, accompanied by English versions from the 1914 translation by H. Rackham.</p>
[/product_description]",Armani,food,"Armani, blue, green, l, m, red, s, white, xl, yellow",true,Size,s,Color,red,,,1510,0.0,shopify,10,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p5_a9084c07-11e9-4928-9b82-7a8d54b80240.jpg?v=1594331404,1,,false,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,s,,green,,,1511,0.0,shopify,8,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p6_47593d1d-0877-4033-9587-8371df49c17b.jpg?v=1594331404,2,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,s,,blue,,,1512,0.0,shopify,10,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p7_e2290757-4da1-45a5-920b-d75e4553e63b.jpg?v=1594331404,3,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,s,,yellow,,,1513,0.0,shopify,7,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p8_66809a17-4b64-4e1c-8eae-ec4261e70d83.jpg?v=1594331405,4,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,s,,white,,,1514,0.0,shopify,6,deny,manual,110.00,130.00,true,true,"",https://cdn.shopify.com/s/files/1/0430/0079/1201/products/p9_b1d737c8-bbec-4dde-b170-f61fe36b0a31.jpg?v=1594331405,5,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,m,,red,,,1515,0.0,shopify,5,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,m,,green,,,1516,0.0,shopify,8,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,m,,blue,,,1517,0.0,shopify,9,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,m,,yellow,,,1518,0.0,shopify,6,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,m,,white,,,1519,0.0,shopify,4,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,l,,red,,,1520,0.0,shopify,3,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,l,,green,,,1521,0.0,shopify,0,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,l,,blue,,,1522,0.0,shopify,6,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,l,,yellow,,,1523,0.0,shopify,8,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,l,,white,,,1524,0.0,shopify,10,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,xl,,red,,,1525,0.0,shopify,6,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,xl,,green,,,1526,0.0,shopify,8,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,xl,,blue,,,1527,0.0,shopify,9,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,xl,,yellow,,,1528,0.0,shopify,7,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
dummy-product-name,,,,,,,,xl,,white,,,1529,0.0,shopify,5,deny,manual,110.00,130.00,true,true,"",,,,,,,,,,,,,,,,,,,,,kg,,
